address,current_name,proposed_name,confidence,evidence_summary,evidence_detail_file
0x800791D8,func_800791D8,bb2_local_800791D8,low,address_neighborhood=bb2_local_800791D8,docs/naming/evidence/func_800791D8.md
0x80079244,func_80079244,debug_printf_helper_80079244,medium,sole_caller_path=debug_printf_helper_80079244; address_neighborhood=bb2_local_80079244; string_adjacent_info=?,docs/naming/evidence/func_80079244.md
0x800798CC,func_800798CC,bb2_local_800798CC,low,address_neighborhood=bb2_local_800798CC,docs/naming/evidence/func_800798CC.md
0x800798FC,func_800798FC,bb2_local_800798FC,low,address_neighborhood=bb2_local_800798FC,docs/naming/evidence/func_800798FC.md
0x8007992C,func_8007992C,bb2_local_8007992C,low,address_neighborhood=bb2_local_8007992C,docs/naming/evidence/func_8007992C.md
0x8007997C,func_8007997C,bb2_local_8007997C,low,address_neighborhood=bb2_local_8007997C,docs/naming/evidence/func_8007997C.md
0x80079A30,func_80079A30,bb2_local_80079A30,low,address_neighborhood=bb2_local_80079A30; string_adjacent_info=?,docs/naming/evidence/func_80079A30.md
0x8007A28C,func_8007A28C,bios_local_8007A28C,low,address_neighborhood=bios_local_8007A28C,docs/naming/evidence/func_8007A28C.md
0x8007A318,func_8007A318,bios_local_8007A318,low,address_neighborhood=bios_local_8007A318,docs/naming/evidence/func_8007A318.md
0x8007A370,func_8007A370,pad_press_control_helper_8007A370,medium,sole_caller_path=pad_press_control_helper_8007A370; address_neighborhood=bios_local_8007A370,docs/naming/evidence/func_8007A370.md
0x8007A3C8,func_8007A3C8,pad_press_control_helper_8007A3C8,medium,sole_caller_path=pad_press_control_helper_8007A3C8; address_neighborhood=bios_local_8007A3C8,docs/naming/evidence/func_8007A3C8.md
0x8007A400,func_8007A400,bios_local_8007A400,low,address_neighborhood=bios_local_8007A400,docs/naming/evidence/func_8007A400.md
0x8007A458,func_8007A458,bios_local_8007A458,low,address_neighborhood=bios_local_8007A458,docs/naming/evidence/func_8007A458.md
0x8007A4D8,func_8007A4D8,bios_local_8007A4D8,low,address_neighborhood=bios_local_8007A4D8,docs/naming/evidence/func_8007A4D8.md
0x8007A694,func_8007A694,,none,,
0x8007A74C,func_8007A74C,,none,,
0x8007A788,func_8007A788,,none,,
0x8007A7C4,func_8007A7C4,,none,,
0x8007A7DC,func_8007A7DC,,none,string_adjacent_info=?,docs/naming/evidence/func_8007A7DC.md
0x8007A83C,func_8007A83C,,none,string_adjacent_info=?,docs/naming/evidence/func_8007A83C.md
0x8007A8B4,func_8007A8B4,,none,,
0x8007A8F0,func_8007A8F0,,none,,
0x8007A92C,func_8007A92C,,none,,
0x8007A950,func_8007A950,,none,,
0x8007A968,func_8007A968,,none,,
0x8007A990,func_8007A990,,none,,
0x8007A9B8,func_8007A9B8,,none,,
0x8007A9CC,func_8007A9CC,,none,,
0x8007A9E0,func_8007A9E0,,none,,
0x8007A9F4,func_8007A9F4,,none,,
0x8007AA08,func_8007AA08,,none,,
0x8007AA1C,func_8007AA1C,,none,,
0x8007AA30,func_8007AA30,,none,,
0x8007AA44,func_8007AA44,,none,,
0x8007AA58,func_8007AA58,,none,,
0x8007AA6C,func_8007AA6C,,none,,
0x8007AA80,func_8007AA80,,none,,
0x8007AA94,func_8007AA94,,none,,
0x8007AAA8,func_8007AAA8,,none,,
0x8007AABC,func_8007AABC,,none,,
0x8007AAD0,func_8007AAD0,,none,,
0x8007AAE4,func_8007AAE4,,none,,
0x8007AAF8,func_8007AAF8,,none,,
0x8007AB0C,func_8007AB0C,,none,,
0x8007AB2C,func_8007AB2C,,none,,
0x8007AB4C,func_8007AB4C,,none,,
0x8007AB6C,func_8007AB6C,,none,,
0x8007AB8C,func_8007AB8C,,none,,
0x8007ABB8,func_8007ABB8,,none,,
0x8007AC18,func_8007AC18,,none,,
0x8007AC84,func_8007AC84,,none,,
0x8007ACBC,func_8007ACBC,,none,string_adjacent_info=?,docs/naming/evidence/func_8007ACBC.md
0x8007ADD0,func_8007ADD0,,none,string_adjacent_info=?,docs/naming/evidence/func_8007ADD0.md
0x8007AE7C,func_8007AE7C,,none,string_adjacent_info=?,docs/naming/evidence/func_8007AE7C.md
0x8007B000,func_8007B000,,none,string_adjacent_info=?,docs/naming/evidence/func_8007B000.md
0x8007B114,func_8007B114,gpu_local_8007B114,medium,address_neighborhood=gpu_local_8007B114; string_adjacent=debug_func_8007B114,docs/naming/evidence/func_8007B114.md
0x8007B178,func_8007B178,gpu_local_8007B178,low,address_neighborhood=gpu_local_8007B178; string_adjacent_info=?,docs/naming/evidence/func_8007B178.md
0x8007B224,func_8007B224,gpu_local_8007B224,low,address_neighborhood=gpu_local_8007B224,docs/naming/evidence/func_8007B224.md
0x8007B234,func_8007B234,gpu_local_8007B234,low,address_neighborhood=gpu_local_8007B234,docs/naming/evidence/func_8007B234.md
0x8007B244,func_8007B244,gpu_local_8007B244,medium,address_neighborhood=gpu_local_8007B244; string_adjacent=drawsync_func_8007B244,docs/naming/evidence/func_8007B244.md
0x8007B3A8,func_8007B3A8,gpu_helper_8007B3A8,medium,call_graph_cluster=gpu_helper_8007B3A8; address_neighborhood=gpu_local_8007B3A8; string_adjacent=bad_func_8007B3A8,docs/naming/evidence/func_8007B3A8.md
0x8007B4D0,func_8007B4D0,gpu_local_8007B4D0,medium,address_neighborhood=gpu_local_8007B4D0; string_adjacent=clearimage_func_8007B4D0,docs/naming/evidence/func_8007B4D0.md
0x8007B564,func_8007B564,gpu_local_8007B564,medium,address_neighborhood=gpu_local_8007B564; string_adjacent=clearimage_func_8007B564,docs/naming/evidence/func_8007B564.md
0x8007B6C8,func_8007B6C8,gpu_local_8007B6C8,low,address_neighborhood=gpu_local_8007B6C8; string_adjacent_info=?,docs/naming/evidence/func_8007B6C8.md
0x8007B844,func_8007B844,gpu_local_8007B844,low,address_neighborhood=gpu_local_8007B844; string_adjacent_info=?,docs/naming/evidence/func_8007B844.md
0x8007B9B0,func_8007B9B0,gpu_local_8007B9B0,medium,address_neighborhood=gpu_local_8007B9B0; string_adjacent=debug_func_8007B9B0,docs/naming/evidence/func_8007B9B0.md
0x8007BAB4,func_8007BAB4,gpu_local_8007BAB4,low,address_neighborhood=gpu_local_8007BAB4; string_adjacent_info=?,docs/naming/evidence/func_8007BAB4.md
0x8007BC08,func_8007BC08,gpu_local_8007BC08,medium,address_neighborhood=gpu_local_8007BC08; string_adjacent=debug_func_8007BC08,docs/naming/evidence/func_8007BC08.md
0x8007C0B0,func_8007C0B0,,none,,
0x8007C0E8,func_8007C0E8,,none,,
0x8007C118,func_8007C118,,none,,
0x8007C154,func_8007C154,,none,,
0x8007C1D8,func_8007C1D8,,none,,
0x8007C21C,func_8007C21C,,none,,
0x8007C248,func_8007C248,,none,,
0x8007C2A0,func_8007C2A0,,none,,
0x8007C4B8,func_8007C4B8,,none,,
0x8007C748,func_8007C748,,none,,
0x8007C7A0,func_8007C7A0,,none,,
0x8007C86C,func_8007C86C,,none,,
0x8007C938,func_8007C938,,none,,
0x8007C97C,func_8007C97C,,none,,
0x8007CA00,func_8007CA00,,none,,
0x8007CAB0,func_8007CAB0,,none,,
0x8007CAC8,func_8007CAC8,,none,,
0x8007CBB0,func_8007CBB0,,none,,
0x8007CE0C,func_8007CE0C,,none,,
0x8007D048,func_8007D048,,none,,
0x8007D2CC,func_8007D2CC,,none,,
0x8007D2F4,func_8007D2F4,,none,,
0x8007D308,func_8007D308,,none,,
0x8007D358,func_8007D358,,none,,
0x8007D3A4,func_8007D3A4,,none,,
0x8007D3D4,func_8007D3D4,,none,,
0x8007D3F8,func_8007D3F8,,none,,
0x8007D6D8,func_8007D6D8,,none,,
0x8007D9C4,func_8007D9C4,,none,,
0x8007DB20,func_8007DB20,,none,,
0x8007DC9C,func_8007DC9C,debug_func_8007DC9C,low,string_adjacent=debug_func_8007DC9C,docs/naming/evidence/func_8007DC9C.md
0x8007DE08,func_8007DE08,,none,,
0x8007DEE4,func_8007DEE4,psyq_memset_8007DEE4,high,psyq_idiom=psyq_memset_8007DEE4,docs/naming/evidence/func_8007DEE4.md
0x8007DF20,func_8007DF20,,none,,
0x8007DF5C,func_8007DF5C,,none,,
0x8007DFEC,func_8007DFEC,,none,,
0x8007E094,func_8007E094,gte_helper_8007E094,low,gte_op=gte_helper_8007E094,docs/naming/evidence/func_8007E094.md
0x8007E11C,func_8007E11C,,none,,
0x8007E1AC,func_8007E1AC,gte_helper_8007E1AC,low,gte_op=gte_helper_8007E1AC,docs/naming/evidence/func_8007E1AC.md
0x8007E1FC,func_8007E1FC,gte_helper_8007E1FC,low,gte_op=gte_helper_8007E1FC,docs/naming/evidence/func_8007E1FC.md
0x8007E24C,func_8007E24C,gte_helper_8007E24C,low,gte_op=gte_helper_8007E24C,docs/naming/evidence/func_8007E24C.md
0x8007E2D4,func_8007E2D4,gte_helper_8007E2D4,low,gte_op=gte_helper_8007E2D4,docs/naming/evidence/func_8007E2D4.md
0x8007E35C,func_8007E35C,gte_helper_8007E35C,low,gte_op=gte_helper_8007E35C,docs/naming/evidence/func_8007E35C.md
0x8007E3BC,func_8007E3BC,gte_helper_8007E3BC,low,gte_op=gte_helper_8007E3BC,docs/naming/evidence/func_8007E3BC.md
0x8007E43C,func_8007E43C,,none,,
0x8007E4DC,func_8007E4DC,gte_mvmva_wrapper_8007E4DC,low,gte_op=gte_mvmva_wrapper_8007E4DC,docs/naming/evidence/func_8007E4DC.md
0x8007E5EC,func_8007E5EC,gte_mvmva_wrapper_8007E5EC,low,gte_op=gte_mvmva_wrapper_8007E5EC,docs/naming/evidence/func_8007E5EC.md
0x8007E74C,func_8007E74C,gte_mvmva_wrapper_8007E74C,low,gte_op=gte_mvmva_wrapper_8007E74C,docs/naming/evidence/func_8007E74C.md
0x8007E8AC,func_8007E8AC,gte_mvmva_wrapper_8007E8AC,low,gte_op=gte_mvmva_wrapper_8007E8AC,docs/naming/evidence/func_8007E8AC.md
0x8007E8DC,func_8007E8DC,,none,,
0x8007EA0C,func_8007EA0C,gte_mvmva_wrapper_8007EA0C,low,gte_op=gte_mvmva_wrapper_8007EA0C,docs/naming/evidence/func_8007EA0C.md
0x8007EB4C,func_8007EB4C,gte_mvmva_wrapper_8007EB4C,low,gte_op=gte_mvmva_wrapper_8007EB4C,docs/naming/evidence/func_8007EB4C.md
0x8007ED6C,func_8007ED6C,gte_mvmva_wrapper_8007ED6C,low,gte_op=gte_mvmva_wrapper_8007ED6C,docs/naming/evidence/func_8007ED6C.md
0x8007EDBC,func_8007EDBC,,none,,
0x8007EEEC,func_8007EEEC,gte_helper_8007EEEC,low,gte_op=gte_helper_8007EEEC,docs/naming/evidence/func_8007EEEC.md
0x8007EF1C,func_8007EF1C,gte_helper_8007EF1C,low,gte_op=gte_helper_8007EF1C,docs/naming/evidence/func_8007EF1C.md
0x8007EF4C,func_8007EF4C,gte_helper_8007EF4C,low,gte_op=gte_helper_8007EF4C,docs/naming/evidence/func_8007EF4C.md
0x8007EF6C,func_8007EF6C,gte_helper_8007EF6C,low,gte_op=gte_helper_8007EF6C,docs/naming/evidence/func_8007EF6C.md
0x8007EF8C,func_8007EF8C,,none,,
0x8007EF9C,func_8007EF9C,gte_helper_8007EF9C,low,gte_op=gte_helper_8007EF9C,docs/naming/evidence/func_8007EF9C.md
0x8007EFBC,func_8007EFBC,gte_helper_8007EFBC,low,gte_op=gte_helper_8007EFBC,docs/naming/evidence/func_8007EFBC.md
0x8007EFDC,func_8007EFDC,,none,,
0x8007F00C,func_8007F00C,gte_mvmva_wrapper_8007F00C,low,gte_op=gte_mvmva_wrapper_8007F00C,docs/naming/evidence/func_8007F00C.md
0x8007F034,func_8007F034,gte_dpcl_wrapper_8007F034,low,gte_op=gte_dpcl_wrapper_8007F034,docs/naming/evidence/func_8007F034.md
0x8007F05C,func_8007F05C,gte_dpct_wrapper_8007F05C,low,gte_op=gte_dpct_wrapper_8007F05C,docs/naming/evidence/func_8007F05C.md
0x8007F098,func_8007F098,gte_intpl_wrapper_8007F098,low,gte_op=gte_intpl_wrapper_8007F098,docs/naming/evidence/func_8007F098.md
0x8007F0BC,func_8007F0BC,gte_sqr_wrapper_8007F0BC,low,gte_op=gte_sqr_wrapper_8007F0BC,docs/naming/evidence/func_8007F0BC.md
0x8007F0E4,func_8007F0E4,gte_sqr_wrapper_8007F0E4,low,gte_op=gte_sqr_wrapper_8007F0E4,docs/naming/evidence/func_8007F0E4.md
0x8007F10C,func_8007F10C,gte_avsz3_wrapper_8007F10C,low,gte_op=gte_avsz3_wrapper_8007F10C,docs/naming/evidence/func_8007F10C.md
0x8007F12C,func_8007F12C,gte_avsz4_wrapper_8007F12C,low,gte_op=gte_avsz4_wrapper_8007F12C,docs/naming/evidence/func_8007F12C.md
0x8007F150,func_8007F150,gte_helper_8007F150,low,gte_op=gte_helper_8007F150,docs/naming/evidence/func_8007F150.md
0x8007F1A8,func_8007F1A8,gte_helper_8007F1A8,low,gte_op=gte_helper_8007F1A8,docs/naming/evidence/func_8007F1A8.md
0x8007F200,func_8007F200,,none,,
0x8007F21C,func_8007F21C,gte_rtps_wrapper_8007F21C,low,gte_op=gte_rtps_wrapper_8007F21C,docs/naming/evidence/func_8007F21C.md
0x8007F24C,func_8007F24C,gte_rtpt_wrapper_8007F24C,low,gte_op=gte_rtpt_wrapper_8007F24C,docs/naming/evidence/func_8007F24C.md
0x8007F2AC,func_8007F2AC,gte_mvmva_wrapper_8007F2AC,low,gte_op=gte_mvmva_wrapper_8007F2AC,docs/naming/evidence/func_8007F2AC.md
0x8007F5EC,func_8007F5EC,,none,,
0x8007F87C,func_8007F87C,,none,,
0x8007FA1C,func_8007FA1C,,none,,
0x8007FBBC,func_8007FBBC,,none,,
0x8007FEDC,func_8007FEDC,,none,,
0x8007FF7C,func_8007FF7C,fail_func_8007FF7C,low,string_adjacent=fail_func_8007FF7C,docs/naming/evidence/func_8007FF7C.md
0x8008009C,func_8008009C,,none,,
0x800800AC,func_800800AC,,none,,
0x800800CC,func_800800CC,saEft00Add_helper_800800CC,medium,sole_caller_path=saEft00Add_helper_800800CC,docs/naming/evidence/func_800800CC.md
0x800800DC,func_800800DC,,none,,
0x80080148,func_80080148,special_camera_helper_80080148,medium,call_graph_cluster=special_camera_helper_80080148,docs/naming/evidence/func_80080148.md
0x80080168,func_80080168,cd_func_80080168,low,string_adjacent=cd_func_80080168,docs/naming/evidence/func_80080168.md
0x80080228,func_80080228,,none,,
0x80080240,func_80080240,,none,,
0x80080258,func_80080258,,none,,
0x80080390,func_80080390,,none,,
0x80080600,func_80080600,,none,,
0x80080620,func_80080620,,none,,
0x800806A4,func_800806A4,,none,,
0x800807A8,func_800807A8,,none,,
0x80080828,func_80080828,error_func_80080828,low,string_adjacent=error_func_80080828,docs/naming/evidence/func_80080828.md
0x80081718,func_80081718,,none,,
0x800817A0,func_800817A0,,none,,
0x80081880,func_80081880,,none,,
0x80081974,func_80081974,,none,,
0x800819C4,func_800819C4,init_func_800819C4,low,string_adjacent=init_func_800819C4,docs/naming/evidence/func_800819C4.md
0x80081D1C,func_80081D1C,,none,,
0x80081E1C,func_80081E1C,,none,,
0x800826CC,func_800826CC,,none,string_adjacent_info=?,docs/naming/evidence/func_800826CC.md
0x800827D0,func_800827D0,marionation_camera_Init_800827D0,low,kengo_pattern=marionation_camera_Init_800827D0,docs/naming/evidence/func_800827D0.md
0x8008289C,func_8008289C,,none,,
0x800828B4,func_800828B4,,none,,
0x80082A14,func_80082A14,,none,string_adjacent_info=?,docs/naming/evidence/func_80082A14.md
0x80082AC0,func_80082AC0,,none,,
0x80082AF0,func_80082AF0,,none,,
0x80082B20,func_80082B20,,none,,
0x80082B50,func_80082B50,,none,,
0x80082BB4,func_80082BB4,,none,,
0x80082C14,func_80082C14,,none,,
0x80082D34,func_80082D34,motion_make_table_helper_80082D34,medium,sole_caller_path=motion_make_table_helper_80082D34; string_adjacent_info=?,docs/naming/evidence/func_80082D34.md
0x80083220,func_80083220,motion_make_table_helper_80083220,medium,sole_caller_path=motion_make_table_helper_80083220; address_neighborhood=bios_local_80083220,docs/naming/evidence/func_80083220.md
0x800832A0,func_800832A0,bios_local_800832A0,low,address_neighborhood=bios_local_800832A0,docs/naming/evidence/func_800832A0.md
0x8008339C,func_8008339C,bios_local_8008339C,low,address_neighborhood=bios_local_8008339C,docs/naming/evidence/func_8008339C.md
0x80083644,func_80083644,,none,,
0x80083688,func_80083688,,none,,
0x80083698,func_80083698,syscall_wrapper_break_80083698,high,syscall_wrapper=syscall_wrapper_break_80083698,docs/naming/evidence/func_80083698.md
0x8008387C,func_8008387C,,none,,
0x8008393C,func_8008393C,syscall_wrapper_break_8008393C,high,syscall_wrapper=syscall_wrapper_break_8008393C,docs/naming/evidence/func_8008393C.md
0x80083954,func_80083954,,none,,
0x80083A18,func_80083A18,,none,,
0x80083A48,func_80083A48,,none,,
0x80083B30,func_80083B30,,none,,
0x80083B50,func_80083B50,,none,,
0x80083BE4,func_80083BE4,,none,,
0x800841E0,func_800841E0,DispStuff_helper_800841E0,medium,sole_caller_path=DispStuff_helper_800841E0,docs/naming/evidence/func_800841E0.md
0x80084500,func_80084500,DispStuff_helper_80084500,medium,sole_caller_path=DispStuff_helper_80084500,docs/naming/evidence/func_80084500.md
0x800848AC,func_800848AC,,none,,
0x80084948,func_80084948,,none,,
0x80084A7C,func_80084A7C,saTan0Main_helper_80084A7C,medium,sole_caller_path=saTan0Main_helper_80084A7C,docs/naming/evidence/func_80084A7C.md
0x80085064,func_80085064,,none,,
0x80085114,func_80085114,,none,,
0x80085210,func_80085210,,none,,
0x80085270,func_80085270,,none,,
0x80085448,func_80085448,,none,,
0x800856B0,func_800856B0,DispStuff_helper_800856B0,medium,sole_caller_path=DispStuff_helper_800856B0,docs/naming/evidence/func_800856B0.md
0x800859F0,func_800859F0,,none,,
0x80085E4C,func_80085E4C,obj_helper_80085E4C,medium,call_graph_cluster=obj_helper_80085E4C,docs/naming/evidence/func_80085E4C.md
0x80085EE4,func_80085EE4,obj_helper_80085EE4,medium,call_graph_cluster=obj_helper_80085EE4,docs/naming/evidence/func_80085EE4.md
0x80085F98,func_80085F98,obj_helper_80085F98,medium,call_graph_cluster=obj_helper_80085F98,docs/naming/evidence/func_80085F98.md
0x80085FB8,func_80085FB8,,none,,
0x80086014,func_80086014,,none,,
0x80086130,func_80086130,,none,,
0x800863CC,func_800863CC,,none,,
0x80086BFC,func_80086BFC,,none,,
0x80086CF8,func_80086CF8,AllocBukiRmd_helper_80086CF8,medium,sole_caller_path=AllocBukiRmd_helper_80086CF8,docs/naming/evidence/func_80086CF8.md
0x800871D4,func_800871D4,,none,,
0x800872A4,func_800872A4,AllocBukiRmd_helper_800872A4,medium,sole_caller_path=AllocBukiRmd_helper_800872A4,docs/naming/evidence/func_800872A4.md
0x80087770,func_80087770,,none,,
0x80087CAC,func_80087CAC,,none,,
0x80087DA0,func_80087DA0,,none,,
0x80087F00,func_80087F00,,none,,
0x80087F24,func_80087F24,,none,,
0x80087F34,func_80087F34,,none,,
0x80087F64,func_80087F64,obj_helper_80087F64,medium,call_graph_cluster=obj_helper_80087F64,docs/naming/evidence/func_80087F64.md
0x800884C4,func_800884C4,,none,,
0x80088584,func_80088584,,none,,
0x800885AC,func_800885AC,,none,,
0x800885CC,func_800885CC,,none,,
0x800886C4,func_800886C4,,none,,
0x80088740,func_80088740,debug_func_80088740,low,string_adjacent=debug_func_80088740,docs/naming/evidence/func_80088740.md
0x80088F9C,func_80088F9C,,none,,
0x80089024,func_80089024,,none,,
0x8008908C,func_8008908C,,none,,
0x80089214,func_80089214,,none,,
0x80089240,func_80089240,,none,,
0x8008926C,func_8008926C,,none,,
0x800892D4,func_800892D4,,none,,
0x800892F8,func_800892F8,,none,,
0x80089384,func_80089384,,none,,
0x800899A8,func_800899A8,,none,,
0x80089A24,func_80089A24,,none,,
0x80089D10,func_80089D10,,none,,
0x80089E30,func_80089E30,,none,,
0x80089EB0,func_80089EB0,,none,,
0x80089F3C,func_80089F3C,,none,,
0x8008A434,func_8008A434,,none,,
0x8008A904,func_8008A904,action_CheckHitZangeki_helper_8008A904,medium,sole_caller_path=action_CheckHitZangeki_helper_8008A904,docs/naming/evidence/func_8008A904.md
0x8008AAD4,func_8008AAD4,action_CheckHitZangeki_helper_8008AAD4,medium,sole_caller_path=action_CheckHitZangeki_helper_8008AAD4; address_neighborhood=coli_local_8008AAD4,docs/naming/evidence/func_8008AAD4.md
0x8008ACD0,func_8008ACD0,spu_local_8008ACD0,low,address_neighborhood=spu_local_8008ACD0,docs/naming/evidence/func_8008ACD0.md
0x8008AD64,func_8008AD64,,none,,
0x8008ADC4,func_8008ADC4,,none,,
0x8008AE24,func_8008AE24,spu_local_8008AE24,low,address_neighborhood=spu_local_8008AE24,docs/naming/evidence/func_8008AE24.md
0x8008AE7C,func_8008AE7C,spu_local_8008AE7C,low,address_neighborhood=spu_local_8008AE7C,docs/naming/evidence/func_8008AE7C.md
0x8008AEB0,func_8008AEB0,spu_local_8008AEB0,low,address_neighborhood=spu_local_8008AEB0,docs/naming/evidence/func_8008AEB0.md
0x8008AF84,func_8008AF84,saTan2Main_helper_8008AF84,medium,sole_caller_path=saTan2Main_helper_8008AF84,docs/naming/evidence/func_8008AF84.md
0x8008AF9C,func_8008AF9C,,none,,
0x8008B400,func_8008B400,,none,,
0x8008BB24,func_8008BB24,saTan1MainJump_helper_8008BB24,medium,sole_caller_path=saTan1MainJump_helper_8008BB24,docs/naming/evidence/func_8008BB24.md
0x8008BC60,func_8008BC60,,none,,
0x8008BD88,func_8008BD88,,none,,
0x8008BDE8,func_8008BDE8,action_CheckHitZangeki_helper_8008BDE8,medium,sole_caller_path=action_CheckHitZangeki_helper_8008BDE8,docs/naming/evidence/func_8008BDE8.md
0x8008BE04,func_8008BE04,,none,,
0x8008BE4C,func_8008BE4C,,none,string_adjacent_info=?,docs/naming/evidence/func_8008BE4C.md
0x8008BEA4,func_8008BEA4,,none,,
0x8008C184,func_8008C184,,none,,
0x8008C464,func_8008C464,,none,,
0x8008D060,func_8008D060,g_local_8008D060,low,address_neighborhood=g_local_8008D060,docs/naming/evidence/func_8008D060.md
